기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20251,A,골목상권,3110170,동대부여고,CS300002,편의점,74205530,9286,52379851,21825679,10761286,9571152,11205521,9568889,11273003,11734516,10091163,3977314,5030030,6714163,7887898,29248986,21347139,50960631,23244899,541010,11471325,31962258,13774762,14163585,2292590,6409,2877,1281,1138,1351,1319,1320,1614,1263,415,855,980,1364,3272,2400,6067,3219,234,1847,3839,1550,1442,374
20251,A,골목상권,3110172,광진초등학교,CS300002,편의점,544766406,74601,379893464,164872942,81469459,69807102,77651816,74630532,76334555,83756667,81116275,59872122,81985642,70984867,74582822,156408149,100932804,392123258,152643148,1784808,52248493,182276913,114621997,103527256,90306939,52470,22131,10627,9552,10297,10824,11170,11076,11055,7054,11439,10325,11339,20376,14068,51195,23406,442,9707,23773,15605,13763,11311
20251,A,골목상권,3110174,아차산역 1번,CS300002,편의점,318025614,41111,224409603,93616011,43792646,40855383,47897293,43963318,47900963,49812663,43803348,40410762,41186588,31914259,44146162,95844299,64523544,202262907,115762707,175368,36787496,106910408,52667314,78223942,43261086,29160,11951,5967,5462,5872,5963,5896,6171,5780,4916,6010,4822,5427,11812,8124,25065,16046,60,6803,13020,7227,8651,5350
20251,A,골목상권,3110176,해오름공원,CS300002,편의점,224960072,26508,162559828,62400244,32468688,30137768,34701589,33444682,31807101,33005131,29395113,32277168,27488846,22125040,29599168,64745651,48724199,152169707,68265487,477744,17643403,70947588,60025265,49084054,22257140,19089,7419,3884,3268,4263,3708,3966,3802,3617,3402,3833,3113,3996,6995,5169,16680,9386,182,2585,7567,6258,6712,2762
20251,A,골목상권,3110180,광진정보도서관,CS300002,편의점,148674838,21437,116285456,32389382,22903953,20304346,23558152,24154992,25364013,19671988,12717394,1292597,31190933,38180944,28410002,32866554,16733808,108937231,31306549,975405,5645087,36982827,35779784,38120564,22740113,17502,3935,3626,2975,3811,3477,3613,2388,1547,135,4812,5988,4258,4298,1946,16296,4435,288,992,5268,5394,5609,3181
20251,A,골목상권,3110181,신설동역 9번,CS300002,편의점,176320891,28898,130816608,45504283,26671379,25381722,26872632,25299765,26591110,22196784,23307499,15303953,28832718,25804674,28570572,46717137,31091837,118309139,51138654,68447,29159702,48688229,43021455,28356559,20153401,20552,8346,4294,3804,4036,4195,4223,3965,4381,2106,5582,4960,5111,6988,4151,19297,8632,27,4990,8040,6399,4685,3789
20251,A,골목상권,3110182,용두희망어린이공원,CS300002,편의점,114496044,16547,85275754,29220290,15296301,16626966,17307867,18443610,17601010,14937756,14282534,17274965,17116957,14912076,14257737,32592694,18341615,83238155,31257889,138267,31273397,28389181,21472700,23007896,10214603,12261,4286,2206,2295,2455,2688,2617,2103,2183,2118,2881,2400,2118,4230,2800,11982,4565,42,5827,4154,2362,3216,946
20251,A,골목상권,3110187,제기동역 6번,CS300002,편의점,654087486,89938,495059395,159028091,96441924,91606169,101777021,99246520,105987761,84046153,74981938,74763067,94524060,104649420,100988521,170012429,109149989,405836448,242902439,2894498,83123458,192042056,174655921,116547280,79475676,68189,21749,13191,13193,13540,13982,14283,11617,10132,8723,15778,15439,13558,22391,14049,56017,33381,433,15052,25493,22865,14854,10702
20251,A,골목상권,3110188,용두동신동아아파트,CS300002,편의점,221721836,33913,164837868,56883968,32016843,30014936,31406903,35649693,35749493,28697055,28186913,15775019,46352424,38514544,32563129,58895943,29620777,136727475,84994361,2846049,34131986,66398714,53642183,40145150,24557754,26252,7661,4945,4855,5322,5809,5321,3920,3741,2428,7498,7158,5502,7370,3957,20609,13304,311,6477,10298,7430,5266,4131
20251,A,골목상권,3110189,제기동역 1번,CS300002,편의점,379832168,49990,273292676,106539492,56878131,51169309,50622298,51958658,62664280,56734750,49804742,46959213,61389431,44931114,45103030,103413493,78035887,250455293,129376875,848467,71060632,134818951,81279662,51507805,40316651,36415,13575,7612,6669,6972,7194,7968,6836,6739,5295,8796,7242,6292,13563,8802,32513,17477,158,11196,17002,8913,7360,5361
20251,A,골목상권,3110190,고대앞사거리,CS300002,편의점,399560665,59499,278347407,121213258,49454142,50223710,58616848,58503140,61549567,62613768,58599490,57237178,44973006,39730188,50780620,112146338,94693335,267773194,131787471,1744464,124626261,138298676,55832405,46605994,32452865,40449,19050,7454,7381,8505,8490,8619,9277,9773,8524,7037,7133,7905,14970,13930,39702,19797,308,21926,18164,7430,7554,4117
20251,A,골목상권,3110193,고려대역 4번,CS300002,편의점,186022746,28762,129593966,56428780,22065520,24957522,24072549,28514291,29984084,31580663,24848117,16166825,23960174,15225390,21953128,63724662,44992567,115863243,68125344,536985,42079304,58936408,42802515,25949113,13684262,20185,8577,3693,3769,3893,4219,4611,4778,3799,1981,4357,2887,3414,9647,6476,17630,11065,179,7171,9567,5934,3916,1928
20251,A,골목상권,3110204,간데메공원,CS300002,편의점,170953923,25385,117705640,53248283,21328168,21080530,25685586,22873386,26737970,28331254,24917029,14650283,23319733,25682755,24754900,49229831,33316421,123800341,47153582,725755,13296424,54170411,39661008,34626866,28473459,17613,7772,3398,2997,3722,3759,3737,3941,3831,2085,3958,4178,3643,6904,4617,18807,6578,184,2122,8073,5231,5696,4079
20251,A,골목상권,3110206,텃골근린공원,CS300002,편의점,407696049,61632,294707692,112988357,61235371,51435829,52785807,64326559,64924126,56814686,56173671,49709740,49410958,44285136,48902394,123555244,91832577,274672578,133023471,1332917,38199741,101572122,96193638,114438166,55959465,44273,17359,9263,8078,8806,8709,9417,9091,8268,7332,8863,6432,7350,18659,12996,42821,18811,407,7386,18231,13765,14710,7133
20251,A,골목상권,3110207,시립대앞사거리,CS300002,편의점,81114263,11835,54117231,26997032,10562839,9057041,10407893,11346529,12742929,15913619,11083413,13267936,5573818,5098416,9465861,28053271,19654961,48076855,33037408,1648281,16726900,23913427,10384597,18698670,9742388,8251,3584,1434,1491,1613,1763,1950,2009,1575,1292,1197,1160,1339,3868,2979,7045,4790,275,3030,4027,1456,2077,970
20251,A,골목상권,3110210,서울시립대,CS300002,편의점,1128394554,162517,841979692,286414862,164676895,169756634,172114147,173164181,162267835,155933867,130480995,83310747,183621887,180467616,179724173,344490285,156779846,614311251,494298235,15579052,324073326,255148723,192753308,207293556,113761518,122684,39833,23476,23830,25366,26182,23830,21202,18631,13324,35280,29406,23255,41168,20084,94505,66760,3331,55850,36710,23462,28839,13075
20251,A,골목상권,3110212,답십리초등학교,CS300002,편의점,252243682,37301,178902303,73341379,37372517,28751366,33337503,35568983,43871934,37828169,35513210,26954668,42226240,35584096,32728089,74155410,40595179,173859033,78384649,1157837,32452251,63963482,66606952,61532824,26530336,26543,10758,5553,4257,5085,5577,6071,5937,4821,4125,7857,5109,5253,9128,5829,26307,10994,255,5844,9539,9783,8669,3211
20251,A,골목상권,3110214,경희대후문,CS300002,편의점,897839342,172748,663448620,234390722,140473507,118608240,137866461,136990100,129510312,123551631,110839091,87637433,112016482,133144866,153729123,235208723,176102715,543415492,354423850,21869147,373367672,131051087,98795095,178360838,94395503,130282,42466,26297,25064,26483,27022,25416,22702,19764,14895,24692,30107,29497,41956,31601,97479,75269,4658,82642,23671,16122,31914,13741
20251,A,골목상권,3110215,회기역 1번,CS300002,편의점,256989346,41594,179464584,77524762,40056735,31199420,35504420,37464108,35239901,38469931,39054831,35609014,30638981,26489275,31635897,74286107,58330072,140647601,113945535,1972281,104298486,69598714,24635186,35048609,19039860,29627,11967,6427,5651,5855,6040,5654,5861,6106,5215,5457,4732,5319,11724,9147,22775,18650,372,18917,10538,3998,5070,2530
20251,A,골목상권,3110219,삼육보건대학교,CS300002,편의점,963026863,113864,656757722,306269141,132657306,112429923,137601806,134112379,139956308,147269365,158999776,64653312,72643987,151849141,165599123,339622854,168658446,467998285,495028578,9186750,372270870,217456774,143103247,154088343,66920879,81211,32653,15878,15430,16267,16899,16737,16067,16586,10534,12975,16670,16169,36482,21034,67107,46757,1736,50090,23872,12497,17866,7803
20251,A,골목상권,3110220,외대앞역 1번,CS300002,편의점,1235480758,211383,886217093,349263665,178590361,152615420,177506224,176345716,201159372,191086838,158176827,130281486,225667360,139397510,154077731,338935399,247121272,760009865,475470893,11617782,410139442,225088228,199767614,260738892,128128800,153992,57391,31572,27112,30700,31796,32812,31533,25858,19517,43875,27180,27230,53502,40079,122714,88669,2997,80643,38282,30781,36628,22052
20251,A,골목상권,3110226,장안1동주민센터,CS300002,편의점,2996554882,373133,2079520034,917034848,408009722,392434323,425840137,401166639,452069213,484369659,432665189,495412456,428444764,298908709,349811961,799378013,624598979,2039326401,886792805,14525810,340249830,827284782,780359270,611518540,352180975,262792,110341,52603,49485,52643,52022,56039,57441,52900,53062,62230,42008,47548,98002,70283,258327,110224,3320,53025,106617,86081,75951,43558
20251,A,골목상권,3110229,장평중학교,CS300002,편의점,481398031,65557,347003025,134395006,65180410,67090072,66747219,71490292,76495032,70880164,63514842,25416776,57601376,78024926,75855179,161646485,82853289,316500044,160803336,8058928,47324705,115351557,110937415,95816734,99814041,47997,17560,9773,8943,9653,10264,9364,8760,8800,3801,9007,10201,11729,20318,10501,45101,20257,1814,7005,15554,17503,12330,11152
20251,A,골목상권,3110230,장안현대홈타운1차아파트,CS300002,편의점,1613591815,212555,1141484456,472107359,237931474,180055271,230371583,227114210,266011918,256018454,216088905,274420819,190972559,150745213,169832152,429910733,397710339,1057425679,556166136,32470623,262241597,570610693,391610693,239631786,117026423,150943,61612,31586,25231,29755,30724,33647,34078,27534,29876,34223,24126,23135,54453,46742,139171,73384,5599,35919,75835,46384,31798,17020
20251,A,골목상권,3110232,동대부고,CS300002,편의점,107846554,13878,79986796,27859758,13690928,15940603,13887664,16890848,19576753,14821196,13038562,14875061,27858965,14632877,14246302,26024783,10208566,80129311,27717243,882123,10755481,21032123,31464229,31032043,12680555,10412,3466,2001,2080,1953,2141,2237,1897,1569,1330,3502,2281,2074,3330,1361,10205,3673,347,1887,2604,3757,3667,1616
20251,A,골목상권,3110233,중랑역 1번,CS300002,편의점,174470520,22009,124130361,50340159,24013577,23437250,28448693,22056737,26174104,25815283,24524876,20764749,21031637,19372667,23223556,58588454,31489457,132068794,42401726,1733269,21239423,45341503,49939603,34608147,21608575,15638,6371,3152,2946,3239,3051,3250,3245,3126,2532,2973,2780,3021,6636,4067,16410,5599,350,3752,5376,5824,3636,3071
20251,A,골목상권,3110237,메가박스 상봉,CS300002,편의점,149022337,18168,103582117,45440220,21339972,18016942,19443160,25694257,19087786,22859526,22580694,22184190,19221073,18330278,12519357,42104116,34663323,112990223,36032114,600047,15924579,47450787,28166547,20424443,36455934,12604,5564,2306,2416,2615,2806,2461,2813,2751,2697,2542,2016,1762,5202,3949,13844,4324,81,2572,6116,3278,2542,3579
20251,A,골목상권,3110242,면목5동주민센터,CS300002,편의점,312312518,39644,215103532,97208986,42136925,37861174,46074287,42834030,46197116,53240182,43968804,32025291,42243630,37073584,42428118,97326734,61215161,197211949,115100569,1051241,25075352,84550623,83189573,64829009,53616720,27809,11835,5325,5033,5940,5756,5755,6060,5775,3966,5824,5266,5189,12168,7231,24190,15454,257,3964,10068,9889,8287,7179
20251,A,골목상권,3110243,중랑노인종합복지관,CS300002,편의점,561525237,64177,398890386,162634851,83246983,76462041,73528278,79808451,85844633,84593182,78041669,62893226,79279040,51559461,75146728,166212783,126433999,374762379,186762858,3691122,41200048,125898122,166388220,116899096,107448629,45247,18930,9600,8266,8683,8908,9790,9948,8982,7122,11619,7221,8851,17928,11436,43122,21055,724,6048,15193,18655,13759,9798
20251,A,골목상권,3110246,월드순복음교회,CS300002,편의점,186657828,22157,139668205,46989623,24621418,24889288,29519841,25485066,35152592,22841592,24148031,25512199,32765442,24831096,28719697,43482965,31346429,111284130,75373698,945353,23795237,34683826,59308495,43250092,24674825,15910,6247,2980,3025,3268,2886,3751,3268,2979,3417,3961,2909,2887,5288,3695,14989,7168,58,3457,5778,5883,4249,2732
20251,A,골목상권,3110249,중화역 1번,CS300002,편의점,114084198,16764,87774880,26309318,18927220,14190693,16853327,16257283,21546357,14529555,11779763,17196238,18658290,13345482,13957878,28503627,22422683,62165387,51918811,4193361,22994510,31172686,21057557,24454387,10211697,12874,3890,2612,2230,2571,2572,2889,2127,1763,2199,3128,2120,2477,4013,2827,8996,7768,1083,3633,4375,3003,3323,1347
20251,A,골목상권,3110250,화랑대역 7번,CS300002,편의점,182116207,25611,123616832,58499375,23174021,25606405,24574199,26326219,23935988,33046516,25452859,16667090,17252667,22495538,24409348,61448569,39842995,113969577,68146630,1709361,17150773,38986044,60189897,42038097,22042035,17393,8218,3297,3533,3380,3639,3544,4308,3910,2166,2790,3568,3851,8138,5098,15495,10116,404,2975,5414,6749,6379,3690
20251,A,골목상권,3110251,장안중학교,CS300002,편의점,262404436,34199,184693980,77710456,38937642,34046888,35860342,36564174,39284934,37039157,40671299,33790207,35659738,26618989,32042847,79867614,54425041,180060420,82344016,2577447,41355434,72240237,48448255,50962500,46820563,24073,10126,4942,4398,4862,4787,5084,4834,5292,4356,5046,3772,4484,9794,6747,22656,11543,574,5956,8873,5982,6394,6420
20251,A,골목상권,3110253,중곡초등학교,CS300002,편의점,517615737,67418,367022996,150592741,68774658,68754807,74283700,74585915,80623916,77752930,72839811,63524090,94902759,63496811,59704851,153878828,82108398,378776790,138838947,2963107,48036865,116702207,167738433,122220051,59955074,48122,19296,8845,9252,9754,9772,10499,10117,9179,8998,12639,8460,8349,18515,10457,50023,17395,898,6920,17488,18183,15040,8889
20251,A,골목상권,3110254,오거리공원,CS300002,편의점,653383937,90330,457458917,195925020,95882317,79813721,91434826,96201124,94126929,106614809,89310211,76284414,95658092,83887411,79887855,186489292,131176873,418727120,234656817,2868689,81009404,183419503,187479399,120401292,78205650,63948,26382,13284,11834,12871,12710,13249,14049,12333,10232,15229,12043,11458,24909,16459,57990,32340,667,13096,25680,22150,17310,11427
20251,A,골목상권,3110255,상봉역 4번,CS300002,편의점,1023915837,149661,723402027,300513810,147076795,128804849,140391446,142883761,164245176,166270768,134243042,127462308,159081491,119022058,126845846,296507225,194996909,646254448,374414913,5951525,147391846,330634200,177426800,204982005,154282984,107904,41757,21124,19922,21276,21413,24169,21891,19866,17915,25579,18800,18749,42607,26011,95627,53726,1043,27262,51638,23830,24934,20646
