기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20251,11215850,구의1동,CS300002,편의점,1451969662,217661,1035785030,416184632,211677804,189176218,208856780,200487420,225586808,222700200,193484432,178703475,202000035,156924892,188278739,418317300,307745221,964531297,483459936,11940916,280172018,463248759,297117846,255570125,139941569,156422,61239,31369,28585,30967,31804,33697,32534,28705,24765,34519,26410,29385,60297,42285,141460,75835,2946,50334,70227,39980,34010,19800
20251,11215860,구의2동,CS300002,편의점,1421152271,198476,993787694,427364577,184147035,185747626,214447220,198940690,210505123,219848123,207516454,185533656,191592690,187304619,191061597,412970756,252688953,967113986,454038285,11923696,179215569,411199406,311506848,324568694,182738058,138710,59766,26003,25512,29134,28403,29658,30641,29125,21926,29165,27112,29823,55476,34974,131822,66654,3093,31727,56662,41086,42019,23889
20251,11215870,구의3동,CS300002,편의점,3648494091,512941,2530296953,1118197138,532046910,448032646,487222923,477330931,585663543,605186771,513010367,132313385,508489900,665993718,745444871,1209704602,386547615,1975577323,1653954514,56385659,658401840,996765471,754077226,753086012,410815632,361466,151475,74128,65275,70163,69236,82664,81166,70309,18060,88958,99790,98108,154966,53059,306172,204944,12817,97968,147112,99308,98281,55630
20251,11230536,용신동,CS300002,편의점,4693244649,706292,3550960663,1142283986,688878317,692970540,685969987,710284940,772856879,598976537,543307449,360688390,921324610,768621068,719309490,1255242792,668058299,3010156445,1649361813,33743168,697158843,1190236675,1032523248,1082403934,623452390,533772,172520,105710,99644,104145,109250,115023,89651,82869,48991,164645,131552,105147,165037,90920,446458,256430,7572,127853,188546,146506,132887,99525
20251,11230545,제기동,CS300002,편의점,2826716244,424694,2010683365,816032879,390152143,375186177,400801834,411936574,432606637,423064005,392968874,379842602,359832341,329268915,339095642,795622692,623054052,1827189571,973434800,13724748,741510764,755494955,529207857,456867641,303818406,305054,119640,59348,57649,61578,62354,64125,60642,58998,53649,58762,54780,52970,117642,86891,266858,154939,3225,133492,109263,70538,64495,40784
20251,11230560,전농1동,CS300002,편의점,3206599203,432881,2202922005,1003677198,451286539,386518721,398435177,453953046,512728522,538448858,465228340,364046582,357579572,385500130,509854857,947881589,641736473,2039816952,1083162266,16501545,624715006,864170370,598285719,679654668,339651907,298113,134768,60661,52516,56503,59928,68505,70922,63846,44022,61754,59682,70090,119590,77743,280304,147007,3032,96182,118016,81889,85596,42597
20251,11230570,전농2동,CS300002,편의점,692096679,137731,531065925,161030754,103402543,101819564,113022473,107971514,104849831,86759874,74270880,60464082,153360110,122607069,101174529,164751299,89739590,435450923,249214041,11827081,201841195,149733596,116309389,123230264,81723439,105854,31877,20185,20638,22086,22519,20426,16981,14896,10445,32814,26715,19956,32341,15460,81988,55302,3387,47459,29139,19489,25006,12811
20251,11230600,답십리1동,CS300002,편의점,1134417253,160629,806969246,327448007,150966182,129485924,183053267,154967895,188495978,171407343,156040664,125201034,159842654,138872971,175476932,323221044,211802618,772765651,338223110,6163978,178437823,338800815,225888332,238089487,123608326,113932,46697,22422,19475,22481,23371,26183,24892,21805,16607,26721,21718,22197,44532,28854,110899,49698,1366,30995,49220,30798,30880,17339
20251,11230610,답십리2동,CS300002,편의점,1123271180,150268,824427934,298843246,155984584,150422563,165945420,166961804,185113563,160368637,138474609,115442213,191483729,154761019,154964261,303423501,203196457,780460465,331820814,7687353,132845889,295850770,248106630,248897538,178893101,110541,39727,21339,20627,21858,22882,23835,21059,18668,14162,28389,22340,20928,38564,25885,104801,44244,2223,22566,40762,30142,32648,20704
20251,11230650,장안1동,CS300002,편의점,7027727007,909168,5041026017,1986700990,966260941,932086460,1006547652,992901671,1143229293,1040596957,946104033,848708269,1045977308,913897610,961067308,2022374770,1235701742,4595397301,2349498434,40694620,901547326,1962356437,1712678104,1415619444,911999805,655099,254069,128030,120467,130129,133604,142869,131531,122538,99754,160670,131141,128496,242310,146797,607400,296332,8574,135277,257192,202554,177849,122287
20251,11230660,장안2동,CS300002,편의점,3047353923,400065,2161454399,885899524,428671185,367335812,430221764,431903245,503322393,478962537,406936987,439460578,413012478,322513073,374280131,825966691,672120972,1974741376,1034696243,50057600,387813390,937746216,795257249,552255638,286307525,285608,114457,57775,50420,56350,58223,62840,63058,51399,49100,64277,49636,53083,103133,80836,260626,137609,10344,56634,122736,95467,72961,40091
20251,11230705,청량리동,CS300002,편의점,2121204316,297537,1509831309,611373007,290123716,286313448,305313208,290502622,337578315,338027917,273345090,269298957,298842158,287080999,272887018,600778223,392316961,1460538353,649235554,9820291,239906700,522061846,518976134,458585026,360423911,209847,87690,41351,38676,43756,40233,45831,47254,40436,33759,46318,43552,41676,80943,51289,205181,91639,2369,42598,77205,62623,61551,50476
20251,11230710,회기동,CS300002,편의점,822397142,125784,594970496,227426646,114703371,107178247,115898586,123167424,134022868,124920889,102505757,111337033,117791106,91620736,112667726,218368326,170612215,529475170,292921972,6219014,230951992,236867206,159158595,129223564,59976771,91746,34038,18138,17244,18659,18137,19568,18187,15851,16336,20518,16317,16412,32945,23256,76597,49187,1352,41729,37264,19735,18413,7291
20251,11230720,휘경1동,CS300002,편의점,1497254390,145437,1048365008,448889382,227339191,179710039,202755234,221547349,217013195,230827239,218062143,74692192,99806002,202222217,271202030,526456001,322875948,642652463,848252977,20043868,652207620,367686660,137082189,227267762,86617340,103499,41938,21471,18970,20403,21150,21505,21701,20237,10351,15655,20796,22692,46177,29766,76533,68320,1958,61343,38584,14483,19660,8825
20251,11230730,휘경2동,CS300002,편의점,1275005182,166691,878826305,396178877,176470200,151758731,182108743,177668681,190819950,194209398,201969479,107075384,116220768,187853524,201520609,425479359,236855538,662798062,612207120,11695535,460335241,333015164,182484606,206601539,80873097,119689,47002,23491,22652,24053,24646,24847,23490,23512,16862,21967,22751,22639,50684,31788,98885,67806,2219,67427,42600,18739,25885,9821
20251,11230740,이문1동,CS300002,편의점,4090796983,619434,2969901209,1120895774,613646919,534475164,577502120,610806647,633470359,589316235,531579539,315971620,552156094,632691492,699195509,1185844940,704937328,2275413504,1812023776,74061211,1487976387,688014015,568029914,904664666,364691087,461287,158147,93852,85654,92004,95204,94573,84233,73914,48837,104543,100554,99517,159484,106499,348983,270258,14730,254857,99818,74585,122625,52624
20251,11230750,이문2동,CS300002,편의점,941818193,136761,674048595,267769598,141027551,125370339,127189477,137285694,143175534,142211456,125558142,95529030,147620504,117255298,137905122,261555315,181952924,577828745,344720316,6427097,148721548,221447606,212542560,220616888,112793364,98887,37874,20626,18257,19213,19679,21112,20541,17333,13106,24350,17889,19431,36827,25158,84734,50240,1518,25289,32115,29251,30921,15880
20251,11260520,면목2동,CS300002,편의점,710547574,82345,502472503,208075071,104586955,94478983,92971438,105502708,104932419,107452708,100622363,85077416,98500113,69889739,87666085,208316899,161097322,487752602,222794972,4291169,57124627,173348909,194554767,137323539,143904563,57851,24494,11906,10682,11298,11714,12251,12761,11733,9819,14161,9237,10613,23130,15385,56966,25379,805,8620,21309,21933,16301,13377
20251,11260540,면목4동,CS300002,편의점,1237802124,168252,873596226,364205898,168589473,158487951,178845000,180801409,186872393,193682268,170523630,143304503,190852441,163656781,157515079,360026525,222446795,822785944,403048447,7621457,135478300,304254060,365200806,259944813,153334955,120013,48239,23111,22428,24040,24731,25703,25246,22993,19823,28524,22980,22483,46894,27548,112847,53975,1814,21126,44696,42419,33588,23179
20251,11260550,면목5동,CS300002,편의점,312312518,39644,215103532,97208986,42136925,37861174,46074287,42834030,46197116,53240182,43968804,32025291,42243630,37073584,42428118,97326734,61215161,197211949,115100569,1051241,25075352,84550623,83189573,64829009,53616720,27809,11835,5325,5033,5940,5756,5755,6060,5775,3966,5824,5266,5189,12168,7231,24190,15454,257,3964,10068,9889,8287,7179
20251,11260565,면목본동,CS300002,편의점,3460873615,451345,2445828037,1015045578,477835728,470036759,484418530,490181162,523355858,532386437,482659141,460727823,490516588,363872408,428666997,1028808124,688281675,2327707938,1133165677,25609614,489162800,938922941,796902174,667837380,542438706,319607,131738,63401,59813,63969,65077,67347,69067,62671,56465,70676,53154,58336,126488,86226,306618,144727,5598,78434,128135,93225,77877,68076
20251,11260570,면목7동,CS300002,편의점,3453247673,447797,2440955988,1012291685,466772153,434535188,462382131,520054744,557211772,517760304,494531381,571389360,518981915,338408997,407523303,930031862,686912236,2372419812,1080827861,12626233,369249440,978988068,801263238,716006262,575114432,316253,131544,64038,56606,63177,63321,69111,66260,65284,65061,77570,47331,53750,120312,83773,303350,144447,3752,65071,131590,92107,93070,62207
20251,11260575,면목3·8동,CS300002,편의점,1547376038,212878,1103727701,443648337,220245930,195849261,224100535,218349716,245182259,229298946,214349391,225431178,234975688,182461264,200956663,424144906,279406339,997366441,531693747,22829474,233521022,381430495,332075314,333656295,225547588,154555,58323,31321,28542,31093,30750,32849,29963,28360,28795,36912,27259,28426,55734,35752,137274,75003,6214,42281,52328,39716,43945,27792
20251,11260580,상봉1동,CS300002,편의점,482051871,73050,343993020,138058851,64953545,61277383,65925492,71488586,80348014,71561055,66497796,45304560,64745439,45534639,61114007,171233034,94120192,330155885,151895986,5502011,81053803,134850192,100299559,106800757,53545549,53058,19992,10414,9567,10311,11028,11738,10290,9702,6679,11630,7133,9745,23147,14716,47339,25711,1819,14099,20697,12259,15441,8735
20251,11260590,상봉2동,CS300002,편의점,3680087792,469071,2497910866,1182176926,490936243,436363796,503121745,498206548,569282534,648362824,533814102,549165603,422737260,370658640,468107662,1078612722,790805905,2225338776,1451502540,30349022,682423553,1234313185,681034207,618407531,430313817,323364,145707,62926,58119,64805,64351,73163,77492,68215,70969,65247,49134,56072,132754,94895,299397,169366,4727,96581,162973,80705,70244,53533
20251,11260600,중화1동,CS300002,편의점,376488634,50963,272468860,104019774,57864862,48237581,52713669,52821457,60831291,51568712,52451062,50986445,54318028,39964471,46000725,108371241,76847724,242225807,134262827,6770808,64349944,103412923,69505812,75416887,57032260,36947,14016,7554,6628,7433,7359,7973,6961,7055,6555,8174,5892,6961,13807,9574,31652,19311,1657,9589,13248,8985,9717,7767
20251,11260610,중화2동,CS300002,편의점,1056098637,145377,754443033,301655604,143178142,136616609,150233370,150679733,173735179,158787191,142868413,92231768,151393086,111595929,148331227,347413954,205132673,646911199,409187438,9775120,139674022,260729114,201942488,237314576,206663317,104137,41240,20583,19180,20453,20985,22936,22207,19033,12619,24408,16411,19550,45440,26949,89165,56212,2082,24511,35049,27338,30359,26038
